partner_id,gender,age_group,city_tier,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,nova_score
185,F,26-35,A,59,39.115915490401626,4.2841356074451715,0.9261877935671992,0.05712177147164254,0,629.3014759986145,0.05154777267014485,0.885145894063061,628
186,M,36-45,C,56,36.7662825289876,4.620773568607043,0.9346878840678824,0.07289003424783046,0,568.3831837162808,0.2441060805662052,0.6039758282115877,589
187,M,18-25,A,70,13.395606025084334,4.727953720224094,0.8781833148502705,0.050788730702961464,0,584.7879375801912,0.34643835532162914,0.9816496546901414,631
188,M,36-45,B,75,52.686941529846976,4.660876908985586,0.9275292772524213,0.07887165985770933,0,455.408938886731,0.26219164796008415,0.9801093619096746,565
189,F,26-35,C,47,49.86605353774813,4.802901551438,0.9818837111228141,0.07066586066013299,0,316.6785741777387,0.2704427756128264,0.57736567674826,519
190,M,26-35,B,64,36.56172030723508,4.9604990972713345,0.8567867451249269,0.05547558008681706,0,645.1514045435849,0.230089799840054,0.575449626141658,659
191,F,46-60,B,71,27.682923171228722,4.831855116038277,0.8838973115418968,0.06588537489720141,0,649.6817042039344,0.20124686729168872,0.6694344710915526,637
192,M,26-35,B,69,30.44732556810274,4.9075591441152975,0.9684377323957668,0.018033527094223695,0,587.2265868910672,0.18692183205282437,0.6613515847384641,645
193,M,36-45,A,65,46.44397862479423,4.918369003447267,0.9268777406623211,0.06522455265584766,0,568.0875816807591,0.10683787096409016,0.9950523603029726,620
194,F,46-60,B,50,41.106592663374855,4.593170884939994,0.9215577464912282,0.09448835910418141,0,539.2890726253698,0.23520446088220534,0.5750531814406786,601
195,M,36-45,C,56,48.91592017607282,4.814267203902929,0.9687151174346165,0.07614163140783509,0,544.0795573900705,0.23045667593175578,0.7639402287384791,584
196,M,18-25,C,43,42.86443138368183,4.89247360300482,0.8700965649100855,0.10704969697174599,0,352.07365694484463,0.1429592330974593,0.8542973116486063,549
197,M,36-45,B,60,51.66758832116484,4.684605928292728,0.8940332384951203,0.05868105736417674,0,494.53260069085024,0.2220803266328771,0.8346908601929306,608
198,F,18-25,A,55,45.69575140392247,4.629406002495457,0.8848679066766582,0.05872127863021239,0,446.9699793614505,0.12448437597731066,0.841103737946806,589
199,M,26-35,B,63,50.28795380160681,4.830760968882466,0.9043898476332219,0.034980429880715036,0,487.6297618216731,0.12957957050972355,0.6972904337201457,621
200,M,36-45,B,60,21.103165890780627,4.527755669231848,0.9869761042473839,0.05782765289353823,0,623.2632514527083,0.24200842792679983,0.9788567284606262,643
201,F,36-45,A,80,29.656544295025398,4.594799312540056,0.8469459952237745,0.1189767787489311,0,687.6765620160747,0.21444219468415082,0.7456642078280091,610
202,F,26-35,A,66,38.356483301123724,4.652386547862485,0.8638890594544965,0.07526630095559358,0,576.6755781198459,0.1614444530610689,0.9127598044461529,608
203,M,26-35,A,74,52.79568784900242,4.823177131969606,0.860115846635341,0.045433913526053395,0,353.87518508378895,0.1521867076163283,0.7577770718515935,555
204,M,36-45,B,64,60.8052972606774,4.7844368782333495,0.9924846975342984,0.03781574185798802,0,445.05762598783247,0.19398181994449018,0.4621615683703457,611
205,M,36-45,A,69,40.35764217613122,4.908455631932819,0.8946800032650118,0.01754407822702234,0,580.5045070136189,0.033167956101476326,0.7422500204847535,640
206,M,26-35,A,56,35.8841993611182,4.610119491845487,0.9012663176957502,0.047088192917780464,0,524.8473593270453,0.11937844657219482,0.7581202638500883,609
207,M,36-45,A,52,22.45031455742197,4.600479054309874,0.8344682911039532,0.09677580525615924,0,537.1856694095064,0.07879127095873371,0.759924679059329,619
208,M,18-25,C,42,50.63563764073164,4.821386795312449,0.8960806981917041,0.06618904680274112,0,423.0201433056611,0.18094824541281468,0.5675565885177891,529
209,M,18-25,A,69,36.49809424805523,4.633799964383944,0.9687260860420983,0.036754847555722864,0,526.4371354770952,0.26708947685297807,0.8676078492632433,596
210,M,26-35,A,63,71.58334669358155,4.660674412675837,0.9344478524136483,0.04305448647897278,0,557.9598692660481,0.21817269755823715,0.8831925275280266,604
211,M,46-60,B,67,34.605960799654866,4.474285274112237,0.9188067974350688,0.08598442399819797,0,494.6973120908183,0.13908016255146782,0.6771853526679008,600
212,M,18-25,A,69,63.052750968606645,4.797226900212038,0.847155723727413,0.06306210773855117,0,512.0277732496465,0.12347225249746817,0.7360098274381206,609
213,M,18-25,C,61,49.48367383587467,4.981593570772425,0.9042023956346015,0.05068386757369672,0,601.1387012717007,0.11969068814572739,0.5129036432330756,614
214,F,18-25,C,56,31.717356006786332,4.594006662554944,0.9249457381962942,0.06274834891336285,0,392.7010227458569,0.3399693698843894,0.6956107268351677,522
215,F,36-45,B,66,44.32143788643587,4.9056555417580165,0.8740087571483348,0.13317649376642282,1,313.5922169195064,0.18544498372074641,0.9129087153276942,496
216,F,18-25,B,56,49.71380526550466,4.739490212851507,0.9503445578988942,0.10858869222616932,0,634.7775981073089,0.1959800752231079,0.9130063985149797,635
217,M,26-35,A,60,39.74747807483417,4.485187804238495,0.9642534273322535,0.11405875989009544,0,480.06654131686764,0.02,0.6961191229575658,577
218,M,46-60,A,85,50.379827105522985,4.62579097165578,0.9085675645672953,0.004936881631108576,0,683.4922096772432,0.08552491324850502,1.0,645
219,F,18-25,A,62,50.1595715934866,4.607329900079434,0.9574916096885853,0.06446693166489177,1,498.52465353439175,0.17646584945039034,0.7292960038753202,549
220,M,26-35,A,65,47.96338500594131,4.704520832228906,0.9175130201257984,0.04815632702547351,0,611.388641525391,0.14014703443457052,0.6377684422142429,659
221,M,26-35,A,88,41.83526631952494,4.824127143267005,0.9941568990789408,0.07231520587501539,0,609.5074744004077,0.19064464641757295,0.5893415165134819,616
222,M,36-45,B,62,30.250599106938736,5.0,0.995,0.10079420635356601,0,581.4281211716627,0.18959030968121732,0.5693225117541907,645
223,M,26-35,A,69,41.23214624524766,4.538928130762227,0.8707167259033377,0.07529278638760119,0,553.6351397441053,0.22803617976162946,0.8267249743037948,581
224,F,26-35,A,66,43.76064663715843,4.679683390462001,0.9620742201773334,0.04082589872021623,0,509.49780785640655,0.030467068682173887,0.7439550225325284,594
225,M,18-25,B,47,23.239491289621753,4.610402872063393,0.9774482283081364,0.05666959986008294,0,485.2466874111782,0.09158171334117143,0.6315188977896236,586
226,F,36-45,B,51,43.69235315991344,4.556203080776606,0.8660659829824084,0.09311712598398565,1,439.68820282530305,0.17203101376442978,0.6013646915552819,526
227,M,36-45,A,77,41.031987351898564,4.771117152991435,0.901443966589067,0.08310219519628281,0,425.42030746109884,0.12820774333466511,0.62794355605443,585
228,M,18-25,A,82,29.033739292150457,4.759021998678027,0.9038811450885399,0.06322857117312213,0,549.2724379803011,0.15517779313515304,0.6554183673523097,607
229,M,26-35,A,69,38.669936093082434,4.4815296479375695,0.9187609380731939,0.06939372758168713,0,815.6453629621628,0.1887221937074689,0.9221551140594397,679
230,M,36-45,A,65,38.88153653165701,4.75472257919182,0.905181724688969,0.06900367607305652,0,408.18330413406113,0.12040535702788147,1.0,581
231,M,18-25,C,64,61.300945334934184,4.570790601063329,0.9124857705972459,0.07607289673241692,0,471.2892349567792,0.1953816098074661,0.9211224377747147,572
232,M,26-35,C,67,44.201183461773674,4.754574157870246,0.9660994164139085,0.08797882925515438,1,436.7538375973412,0.2235187625075817,0.7561921699472116,504
233,F,26-35,B,62,52.36045251314599,4.941224473980913,0.8264094139056922,0.0879049712170959,0,652.4956910904053,0.1852063254478384,0.6510813553533089,609
234,M,26-35,B,63,40.82184695509351,4.820660194161391,0.8731053289179312,0.06920756301650251,0,404.1617432908208,0.2376582223452945,0.6265061118271686,600
235,F,26-35,B,61,23.260834831649163,4.777027564161063,0.9540964038104934,0.06802851748017992,0,502.81079208381834,0.02,0.8258595758059145,641
236,F,26-35,B,75,48.72341848821623,4.676685136389493,0.9566388074310438,0.0598810507279073,0,583.3268031281111,0.13311720378319092,0.6855098516839201,656
237,M,18-25,A,58,35.41813270412459,4.759230147626717,0.8658728902983305,0.04759008067400709,0,532.3599530801921,0.2513864727122885,0.8376683164308512,589
238,F,26-35,A,66,38.643998700120896,4.836888133337122,0.9515850975151836,0.043209155520047546,0,499.9579903734807,0.1108517541623583,1.0,599
239,M,36-45,B,53,31.470287508845296,4.816824951421261,0.9821433478409889,0.08981868824409334,0,474.71332581233804,0.0999952752284106,0.7503560009977812,599
240,M,26-35,B,53,42.7276786392136,4.732317185427969,0.9133486742767246,0.0521139334081631,0,450.2928192717019,0.16989854480757371,1.0,608
241,F,18-25,A,54,52.65178361622452,4.780206448590838,0.8660019488968057,0.09741801603739073,0,512.2542874481308,0.17861447753787316,0.6222375256683481,596
242,F,36-45,A,58,51.327381084746264,4.551715726993688,0.9625477128157124,0.06945971866893119,0,626.7105494571327,0.1372242456342062,0.8426391369850075,625
243,M,18-25,A,84,57.86189507785164,4.649449483783339,0.995,0.0825878577530549,0,639.0507145782012,0.3274859067590925,0.8239231128784061,638
244,M,36-45,A,67,59.27959457954111,4.858933962881897,0.8798929848280218,0.08560876410664421,0,614.3001845717156,0.20291926030423135,0.642228622015059,609
245,M,26-35,B,56,21.541257697417763,4.874704942706131,0.9195626036975018,0.09728789774316234,0,511.2751755407984,0.10776936951079591,0.8322317763794069,584
246,F,36-45,B,46,30.06379439070868,4.758439788625904,0.9661077817443511,0.06270902730494386,0,542.7898339644752,0.06483940496537793,0.9343133992325009,626
247,M,18-25,B,59,23.91808421673447,4.971444860154773,0.9251679357481594,0.08276698351437127,0,600.6620745487876,0.21244612336019747,1.0,617
248,M,18-25,A,60,48.3193041038959,4.826202912469205,0.8326351833495957,0.09213663968645094,0,527.6293750083086,0.10587370060195479,0.8375805800108376,601
249,M,26-35,A,74,35.069182162008474,4.720630872320541,0.95057088593929,0.016460199018017048,0,652.4548569993012,0.35220954419300887,0.5139850449180143,585
250,M,18-25,C,57,37.108196681560706,4.565837087043916,0.8692595681838551,0.12255080342646582,0,325.2239948762576,0.21423542433907156,0.7267785658392396,510
251,M,18-25,B,54,39.834025680725446,4.963409987504337,0.8528638700502993,0.14097859138342222,0,287.29024275104973,0.2247977577097992,0.823874341409125,538
252,F,36-45,A,70,45.82570688090752,4.869547618573186,0.8396126004507103,0.09341864883493439,0,729.2444278853582,0.199894973483105,0.7470739603346481,618
253,M,36-45,A,63,27.14678951993544,5.0,0.9813203646582841,0.09267642286389975,0,530.2645325801536,0.2697255548725439,0.8101166985606822,586
254,M,18-25,C,69,29.41136537365913,5.0,0.8836644340491286,0.08316275792378555,0,483.2601913968567,0.02,0.592320314563155,588
255,M,36-45,B,50,42.012962065311065,4.5529589539825865,0.9306668090123936,0.06529699974939823,0,365.8566573488111,0.0837383972814536,0.7012826148953534,585
256,F,36-45,C,54,53.98745936154467,4.554949938380923,0.9453477215289702,0.06969489366194447,0,320.73578434416277,0.2627310405612373,0.8024481779437673,518
257,F,36-45,B,58,41.74602596748915,4.31972001311464,0.92689094949076,0.09993214686081588,0,426.9997692169402,0.30004639294703983,0.9144633236282291,562
258,M,36-45,B,57,34.08340293617968,4.886554320554463,0.9330285389986986,0.04230348415400734,0,540.0463070348492,0.08117743790575042,0.5421007509292046,617
259,M,36-45,B,65,20.51791319662364,4.850472403123139,0.9420524043699748,0.03567849260612625,0,459.09386194793973,0.0345095067166227,0.6484148661796159,578
260,M,26-35,A,84,51.52675585060279,4.7742668500188765,0.9413048843322697,0.046080124337725056,0,576.257811758383,0.19340174296135806,0.5576163711419004,644
261,M,36-45,B,58,34.6406835060952,4.56528001534349,0.8807920242841989,0.09068759524686526,0,424.316558307651,0.21883299350021146,0.9773653962345488,567
262,F,46-60,B,62,30.525630842482787,4.7374449466312845,0.8787331418924206,0.043021915251774005,1,595.4919875913783,0.19179059017424696,0.8419091327284767,556
263,M,18-25,A,71,24.84674773541219,4.782105824251156,0.9213509227912038,0.057737517992479274,0,650.0250507721454,0.17522967392443992,0.4998595240113147,645
264,M,26-35,C,59,27.608991888580345,4.867008850031875,0.9130917975975492,0.06729973187843971,0,398.6473989402346,0.03185159611141544,0.6509651332556754,540
265,F,18-25,A,62,32.38785779546147,4.791748037169793,0.9426659866213287,0.038643922840966294,0,614.5498825581813,0.14999918887326996,0.7403157298989762,652
266,M,46-60,A,69,39.61151263805849,4.8531701942486745,0.9804825033582579,0.0,1,550.9548548232835,0.161927917520867,0.6741685478123487,586
267,M,26-35,A,75,29.91258295239343,4.737380369512893,0.9461952680284745,0.03170462381743588,0,556.308314143035,0.13614078387894424,0.9250788243850956,624
268,M,36-45,C,47,43.85708037547637,4.922022284088787,0.8716558140441419,0.08432659551950078,0,409.1745841506149,0.02650092584850508,0.8018741579463231,575
269,M,36-45,C,47,39.53552260081898,4.839559511616516,0.8031422092634692,0.09108430404832421,0,468.0748870144075,0.22677892266598293,0.6977232253554375,552
270,M,46-60,B,62,64.21992289184527,4.572760039394876,0.8827531397060339,0.08383088951584215,0,420.56304123401037,0.24926099852704092,0.6301686581872297,584
271,M,18-25,C,46,24.955568836073382,4.952783055148436,0.8443754819236738,0.09528717184529416,0,453.9035424918059,0.11642843514444158,0.5713452759026725,553
272,M,36-45,C,60,43.614794303123816,4.933835728407271,0.8834813898819601,0.051208152983876626,0,654.3147827163523,0.16512227134957644,0.6661497450982661,620
273,M,36-45,C,52,43.74004989040957,4.816621210557941,0.9273138494432606,0.04878172625038439,0,439.9653003301926,0.1402470766795193,0.5960009099640531,574
274,M,18-25,C,54,31.694425960768513,4.78970765574812,0.9206195253919338,0.0842517401455257,0,431.83603781516797,0.1410246186847787,0.659184996423609,568
275,M,36-45,A,78,42.95252397447461,5.0,0.995,0.054647497892891785,0,584.445747999523,0.2194532708485417,0.8581313534657078,652
276,M,26-35,B,54,49.69594366406716,4.502603070059189,0.9405540776041093,0.10021235867638308,0,519.4479912418585,0.2213855161565706,0.5053060151472957,638
277,M,26-35,B,57,42.964914825578326,4.934983678608948,0.995,0.08294120693012648,0,348.51567148297613,0.26598169903500346,0.6138542002140432,569
278,M,26-35,B,53,55.844628848198376,4.675768995213848,0.9515569701994964,0.11201461688498662,0,621.1921660285458,0.2643143216018211,0.7152829854853778,633
279,F,26-35,A,65,20.223123819046613,4.916276616961557,0.9772853371652518,0.05353391087023214,0,646.4008911158415,0.16625551254227947,0.9991482856113152,633
280,F,18-25,B,52,33.5776658719728,4.764856377075357,0.8972548864189521,0.10602602750323538,0,419.61615092275383,0.40736835488902345,0.8383466970010153,582
281,M,18-25,C,54,56.750560472309445,4.561161096488765,0.8626745358335354,0.13404027691414955,0,431.48151456025937,0.3039961566263015,0.6594982364182571,535
282,M,18-25,A,71,51.1202633326385,4.679922028494647,0.9041520054599561,0.0661122768482288,0,528.8254030142996,0.12734880507930096,0.8363232189960899,664
283,M,26-35,C,53,47.40511711266288,4.900459360974895,0.9152065234661001,0.08847920030822305,0,452.0349770308211,0.1901279029273768,0.6457894585198685,541
284,M,26-35,A,62,54.332154065194594,4.719268817802019,0.889792055799749,0.04108415133904538,0,561.6148233965107,0.02113493366023647,0.9308113283389061,661
285,M,18-25,A,68,22.8344212129823,4.6599771877922835,0.8747428787764575,0.09282169577647015,0,589.0338522587183,0.18218061062615507,0.8407254411952436,631
286,M,36-45,A,66,49.95610662722821,4.658174191330747,0.9444418846210381,0.10087174508572902,0,477.792668205655,0.31389558100526893,0.9590320342136576,566
287,M,36-45,B,57,52.64370162419422,4.845137113335069,0.8679301416901374,0.05666640447800168,0,444.46880198952465,0.4025043576294607,0.5302525844633308,612
288,M,26-35,B,63,35.41299833824264,5.0,0.8451254025940735,0.08608478713224514,0,596.0149225965151,0.17029771741083205,0.6071333243872421,602
289,M,46-60,A,72,68.29237117891226,4.433667494404558,0.8710956943051202,0.07241418216533815,0,533.0277344852067,0.20679059080264048,0.8184399871289623,589
290,M,26-35,B,72,43.96348964062057,5.0,0.9154822255868376,0.07572355870827555,0,293.70296453782277,0.2284249623119503,0.7890915664136386,529
291,F,36-45,A,71,20.07230957491459,4.78496193434642,0.8770540446117739,0.0888605922229582,0,563.3964172595304,0.3383762857218725,1.0,598
292,M,18-25,B,59,45.81271997933754,4.836633620294824,0.9079955048340745,0.08606698526998446,0,694.7767443892615,0.10136205296019639,0.4669154710041584,650
293,F,36-45,C,46,34.80139970010601,4.678960737927889,0.9416222152639606,0.07283036521481473,0,483.3546013364372,0.39244104389754864,0.6553694646690658,582
294,M,46-60,B,55,53.64995273929518,4.747472731271476,0.9457221523431676,0.09749889066290413,0,431.3476064947779,0.1546342490585798,0.709090921516937,631
295,F,36-45,B,58,47.479440333912976,4.778076951819666,0.8857587045455345,0.10435568268573842,0,483.29884894611024,0.08638768488635715,0.7532974057388564,587
